,k_entry,k_exit,EMA_days_12,EMA_days_26,STD_rw,MXMN_rw,Sharpe,Daily_returns_ROVI,Position_ROVI
703,0.75,0.5,3.0,26.0,50.0,10.0,9.21163077542604,-0.003795066413662118,1.0
704,0.75,0.7025043666362762,3.0,26.0,50.0,10.0,7.696798218150265,0.0019047619047618536,0.0
705,0.75,0.5,3.0,26.0,50.0,50.0,5.95784196465809,-0.005703422053231821,1.0
706,0.75,0.5,3.0,26.0,50.0,50.0,5.240007972550911,-0.007648183556405397,0.0
707,0.75,0.5,3.0,26.0,50.0,50.0,6.038902794923283,-0.0077071290944122905,0.0
708,0.75,0.5,3.0,26.0,50.0,50.0,5.432706445812507,-0.013592233009708798,0.0
709,0.75,0.5,4.0,26.0,50.0,50.0,6.117505202781526,0.003937007874015741,0.0
710,0.75,0.5,3.0,26.0,50.0,50.0,5.806928895088955,0.007843137254901933,0.0
711,0.75,0.5,3.0,26.0,50.0,50.0,7.554125026067765,-0.009727626459143934,0.0
712,0.75,0.5,3.0,26.0,50.0,50.0,6.036749835115051,-0.0019646365422396617,0.0
713,0.75,0.5,3.0,26.0,50.0,50.0,7.943251410809687,-0.0019685039370078705,0.0
714,0.75,0.5,3.0,26.0,50.0,50.0,6.6061692528068665,0.0019723865877712132,1.0
715,0.75,0.5,3.0,26.0,50.0,50.0,7.773973821056139,-0.005905511811023723,0.0
716,0.75,0.5,3.0,26.0,50.0,50.0,7.720442822887113,0.001980198019801982,1.0
717,0.75,0.5,3.0,26.0,50.0,50.0,8.896159892790461,0.017786561264822254,1.0
718,0.75,0.5,5.0,26.0,50.0,50.0,7.256159029714791,0.013592233009708687,1.0
719,0.75,0.5,3.0,26.0,50.0,50.0,7.246252270714851,0.013409961685823868,1.0
720,0.75,0.5,3.0,26.0,50.0,50.0,7.536800096643004,-0.001890359168241873,1.0
721,0.75,0.5,3.0,26.0,50.0,50.0,7.520781301289968,0.0018939393939394478,1.0
722,0.75,0.5,5.0,26.0,50.0,50.0,7.944864669416344,-0.013232514177693777,1.0
723,0.75,0.5,3.0,26.0,50.0,50.0,8.130727542303523,0.013409961685823868,1.0
724,0.75,0.5,3.0,26.0,50.0,50.0,8.048767791434946,0.001890359168241984,1.0
725,0.75,0.5,3.0,26.0,50.0,50.0,8.246711949670313,-0.009433962264150941,1.0
726,0.75,0.5,3.0,26.0,50.0,50.0,8.838378276154035,0.007619047619047636,1.0
727,0.75,0.5,3.0,26.0,50.0,50.0,8.205529122488285,0.0,1.0
728,0.75,0.5,3.0,26.0,50.0,50.0,8.165516241309746,0.0,1.0
729,0.75,0.5,3.0,26.0,50.0,50.0,8.29467387663008,0.007561436672967936,1.0
730,0.75,0.5,3.0,26.0,50.0,50.0,8.223705222092514,0.0018761726078799779,1.0
731,0.75,0.5,3.0,26.0,50.0,50.0,8.156775966468656,0.001872659176029856,1.0
732,0.75,0.5,3.0,26.0,50.0,50.0,7.788978983118353,-0.0037383177570092796,1.0
733,0.75,0.5,3.0,26.0,50.0,50.0,7.917147848135048,-0.015009380863039379,0.0
734,0.75,0.5,3.0,26.0,50.0,50.0,8.339813925084224,0.003809523809523707,1.0
735,0.75,0.5,3.0,26.0,50.0,50.0,8.81928095984672,0.024667931688804767,1.0
736,0.75,0.5,3.0,26.0,50.0,50.0,8.811250439035097,0.0037037037037035425,1.0
737,0.75,0.5,3.0,26.0,50.0,50.0,7.762354338707243,-0.01291512915129156,1.0
738,0.75,0.5,3.0,26.0,50.0,50.0,7.34195496186764,-0.005607476635513864,0.0
739,0.75,0.5,3.0,26.0,50.0,50.0,-1.821901349715775,-0.013157894736842146,1.0
740,0.99,0.75,3.0,26.0,20.0,10.0,4.636932339339255,0.0,0.0
741,0.75,0.75,3.0,26.0,50.0,10.0,-2.1063706679129615,0.0,0.0
742,0.99,0.75,3.0,50.0,20.0,13.0,4.327280935358607,-0.003809523809523707,1.0
743,0.75,0.75,3.0,26.0,50.0,10.0,-2.1063706679129615,-0.03632887189292555,0.0
744,0.75,0.5,12.0,50.0,50.0,50.0,2.3978107970601865,-0.007936507936507908,0.0
745,0.75,0.5,3.0,26.0,50.0,50.0,-1.0426451119471847,0.008000000000000007,0.0
746,0.75,0.5,12.0,26.0,50.0,50.0,1.0427951918729568,0.003968253968253954,-1.0
747,0.75,0.5,5.0,26.0,50.0,50.0,-2.3198786290368534,-0.03162055335968361,1.0
748,0.75,0.5,12.0,50.0,50.0,50.0,2.8479626315693056,0.006122448979591688,0.0
749,0.75,0.5,6.0,26.0,50.0,50.0,-2.7476800490667754,0.0,0.0
750,0.75,0.5,12.0,50.0,50.0,50.0,-2.0766709140317308,-0.016227180527383367,0.0
751,0.75,0.5,12.0,50.0,50.0,50.0,1.4518905931995951,0.01030927835051565,-1.0
752,0.75,0.5,6.0,26.0,50.0,50.0,-2.4172448229349053,-0.020408163265306256,1.0
753,0.99,0.593557208776474,12.0,50.0,20.0,50.0,-4.835531494090911,-0.01041666666666663,0.0
754,0.99,0.75,12.0,50.0,20.0,50.0,-2.014930297018,0.006315789473684275,1.0
755,0.99,0.75,3.0,50.0,20.0,10.0,0.10283536114161508,0.03347280334728042,1.0
756,0.75,0.5,5.0,26.0,50.0,50.0,0.37749472234457976,-0.02429149797570851,1.0
757,0.75,0.5298261865973473,3.0,26.0,50.0,10.0,1.1550393247812965,0.004149377593360981,1.0
758,0.75,0.5,3.0,26.0,50.0,10.0,1.6724982315877595,0.012396694214876103,1.0
759,0.75,0.5,3.0,26.0,50.0,50.0,0.9332179823550355,0.008163265306122547,1.0
760,0.75,0.5,3.0,26.0,50.0,50.0,0.6550870375451551,-0.0080971659919028,1.0
761,0.75,0.5,3.0,26.0,50.0,50.0,0.6461726015348922,0.0,1.0
762,0.75,0.5,7.0,26.0,50.0,50.0,1.6507843639283375,-0.01632653061224487,1.0
763,0.75,0.5,3.0,26.0,50.0,50.0,0.6391338069431036,0.018672199170124415,1.0
764,0.75,0.5,6.0,26.0,50.0,50.0,0.1374095878431412,0.004073319755600657,1.0
765,0.75,0.5,8.0,26.0,50.0,50.0,0.6872894390751166,-0.0020283975659228792,1.0
766,0.75,0.5,9.0,26.0,50.0,50.0,0.7776777865214917,-0.016260162601625994,1.0
767,0.75,0.5683685839176178,3.0,26.0,50.0,50.0,-0.5080593259923909,-0.006198347107438051,-1.0
768,0.75,0.75,3.0,26.0,47.0,10.0,1.305724959879417,0.016632016632016633,1.0
769,0.75,0.5,3.0,26.0,50.0,50.0,0.591300983031254,-0.018404907975460127,-1.0
770,0.75,0.75,3.0,26.0,50.0,10.0,-2.201024534114843,-0.01041666666666663,1.0
771,0.99,0.75,3.0,50.0,20.0,10.0,1.4875120230894785,0.010526315789473717,-1.0
772,0.7677770519256591,0.75,3.0,26.0,49.0,10.0,-2.566071117319142,-0.025000000000000022,1.0
773,0.99,0.75,3.0,50.0,20.0,10.0,3.0912883504443407,0.04914529914529919,0.0
774,0.75,0.5501973256468773,3.0,26.0,50.0,34.0,1.990554418096778,-0.03665987780040725,-1.0
775,0.75,0.5,3.0,26.0,50.0,45.0,1.7961254766221169,0.014799154334038,0.0
776,0.75,0.5,3.0,26.0,50.0,16.0,8.384076773595135,-0.004166666666666541,-1.0
777,0.75,0.6935862749814987,3.0,26.0,50.0,10.0,-1.2877950996638088,0.004184100418409997,1.0
778,0.75,0.5,10.0,36.0,50.0,50.0,0.983365335996408,0.0,0.0
779,0.75,0.5759840756654739,3.0,26.0,50.0,48.0,1.6358370882445308,0.008333333333333304,0.0
780,0.75,0.5,3.0,26.0,50.0,10.0,2.303652361763103,-0.028925619834710647,0.0
781,0.75,0.5,3.0,26.0,50.0,50.0,2.3973552860537946,0.017021276595744705,0.0
782,0.75,0.5,3.0,26.0,50.0,50.0,2.539791156374486,-0.012552301255230214,0.0
783,0.75,0.5,3.0,26.0,50.0,50.0,1.8223944999696713,-0.03177966101694907,1.0
784,0.75,0.5,3.0,26.0,50.0,29.0,7.731487804644808,0.013129102844638973,0.0
785,0.75,0.5,6.0,26.0,50.0,50.0,-1.4372021675183266,0.004319654427645814,0.0
786,0.75,0.5,12.0,50.0,50.0,50.0,4.578369330840667,0.032258064516129004,1.0
787,0.75,0.5,3.0,26.0,50.0,10.0,4.721905025896664,0.01041666666666674,1.0
788,0.75,0.5,3.0,26.0,50.0,27.0,2.889282041801379,-0.024742268041236914,1.0
789,0.75,0.5,3.0,26.0,50.0,10.0,4.762349025037833,0.02325581395348819,1.0
790,0.75,0.5,3.0,26.0,50.0,10.0,5.42908898275971,0.02892561983471076,1.0
791,0.75,0.5,3.0,26.0,50.0,50.0,2.609452536863996,-0.016064257028112428,1.0
792,0.75,0.5,3.0,26.0,50.0,50.0,3.1862508039440467,-0.01836734693877562,1.0
793,0.75,0.5,3.0,26.0,50.0,20.0,3.123167650086135,-0.01039501039501034,0.0
794,0.75,0.5,3.0,26.0,50.0,50.0,3.1592110712092785,0.014705882352941346,1.0
795,0.75,0.5,3.0,26.0,50.0,50.0,3.165484529386785,0.0020703933747412417,1.0
796,0.75,0.5,7.0,26.0,50.0,50.0,0.836285784657049,0.008264462809917328,1.0
797,0.75,0.5,6.0,26.0,50.0,50.0,0.7033760064297572,-0.006147540983606592,1.0
798,0.75,0.5,12.0,26.0,50.0,50.0,1.3615022980867004,-0.00412371134020606,1.0
799,0.75,0.5,3.0,26.0,50.0,50.0,4.376930048662952,0.01863354037267073,1.0
800,0.75,0.5,3.0,26.0,50.0,50.0,2.7673128898562958,0.008130081300812941,1.0
801,0.75,0.5,4.0,26.0,50.0,50.0,4.546227064118164,0.016129032258064502,0.0
802,0.75,0.5,7.0,26.0,50.0,50.0,1.8282946361478274,0.001984126984126977,1.0
803,0.75,0.5,6.0,26.0,50.0,50.0,4.615802252536196,-0.001980198019801982,1.0
804,0.75,0.5,3.0,26.0,50.0,50.0,4.907611882751269,0.011904761904761862,1.0
805,0.75,0.5,7.0,26.0,50.0,50.0,6.104095338260705,0.0,1.0
806,0.75,0.5,3.0,26.0,50.0,50.0,4.965710475742891,0.033333333333333215,1.0
807,0.75,0.5,6.0,26.0,50.0,50.0,6.2106065843533065,-0.013282732447817747,1.0
808,0.75,0.5,5.0,26.0,50.0,50.0,5.263743019719956,-0.0038461538461539435,1.0
809,0.75,0.5,3.0,26.0,50.0,50.0,4.787670175844428,0.0038610038610038533,1.0
810,0.75,0.5,3.0,26.0,50.0,50.0,5.930906998975956,0.0,1.0
811,0.75,0.5,6.0,26.0,50.0,50.0,5.930815560196259,-0.007692307692307665,1.0
812,0.75,0.5,3.0,26.0,50.0,50.0,5.647087196900276,0.003875968992248069,1.0
813,0.75,0.5,6.0,26.0,50.0,50.0,6.760213876017087,0.0,0.0
814,0.75,0.5,3.0,26.0,50.0,50.0,5.466873321087648,-0.009652509652509633,1.0
815,0.75,0.5,3.0,26.0,50.0,50.0,5.152438283569802,-0.0019493177387913674,0.0
816,0.75,0.5,3.0,26.0,50.0,50.0,5.05889716010424,0.01953125,0.0
817,0.75,0.5,3.0,26.0,50.0,50.0,3.6406204781785045,-0.02298850574712641,-1.0
818,0.75,0.5,3.0,26.0,50.0,50.0,3.1290812724528996,0.0,-1.0
819,0.75,0.5,11.0,26.0,50.0,50.0,4.73647422870852,0.0,0.0
820,0.75,0.5,4.0,26.0,50.0,50.0,-0.07767439948779745,0.009803921568627638,-1.0
821,0.75,0.5,3.0,26.0,50.0,50.0,3.0312899220781757,-0.023300970873786464,-1.0
822,0.75,0.5,3.0,26.0,50.0,50.0,2.338857269615652,0.01391650099403563,-1.0
823,0.75,0.5,7.0,26.0,50.0,50.0,4.0467386078234275,-0.013725490196078272,0.0
824,0.75,0.5,3.0,26.0,50.0,50.0,1.8181672754921179,-0.001988071570576677,-1.0
825,0.75,0.5,3.0,26.0,50.0,50.0,1.2282368401843773,0.0019920318725101804,-1.0
826,0.75,0.5,3.0,26.0,50.0,50.0,1.7834393831518625,-0.005964214711729698,-1.0
827,0.75,0.5,3.0,26.0,50.0,50.0,1.5061601295891733,0.0,-1.0
828,0.75,0.5,3.0,26.0,50.0,50.0,1.8169245203864404,-0.0020000000000000018,-1.0
829,0.75,0.5,3.0,26.0,50.0,50.0,1.3783248306473246,-0.012024048096192508,-1.0
830,0.75,0.5,3.0,26.0,50.0,32.0,1.464547532284024,-0.016227180527383367,-1.0
831,0.75,0.6127533800899982,3.0,26.0,50.0,10.0,2.2462420532890115,-0.010309278350515427,-1.0
832,0.75,0.7181148007512093,3.0,26.0,50.0,10.0,1.9470032349089503,0.008333333333333304,-1.0
833,0.75,0.6450082696974277,3.0,26.0,50.0,10.0,1.5969628314427422,0.010330578512396604,-1.0
834,0.75,0.5,3.0,26.0,50.0,15.0,1.1417145615395325,0.02249488752556239,0.0
835,0.75,0.7469780147075653,3.0,26.0,50.0,10.0,0.22019760376652492,0.0,0.0
836,0.99,0.75,3.0,26.0,20.0,10.0,3.7456090926868426,0.0,1.0
837,0.75,0.7065142095088959,3.0,26.0,50.0,10.0,0.22019760376652492,0.010000000000000009,0.0
838,0.99,0.75,3.0,26.0,20.0,10.0,4.363297424660046,0.005940594059405946,1.0
839,0.75,0.75,3.0,26.0,50.0,10.0,1.2611430118169689,0.003937007874015741,0.0
840,0.75,0.5,3.0,26.0,50.0,35.0,0.03353767803942353,0.00588235294117645,0.0
841,0.75,0.5,3.0,26.0,50.0,50.0,0.03353767803942353,-0.0038986354775827348,0.0
842,0.99,0.75,3.0,26.0,20.0,10.0,3.7287761967310327,0.005870841487279677,1.0
843,0.75,0.696771040558815,3.0,26.0,50.0,10.0,1.8093386101682578,-0.011673151750972721,-1.0
844,0.8940162348747254,0.75,3.0,26.0,20.0,10.0,3.8824874383427144,0.003937007874015741,1.0
845,0.75,0.75,3.0,26.0,50.0,10.0,2.8327279530716716,-0.02941176470588225,-1.0
846,0.75,0.75,3.0,26.0,50.0,10.0,1.1862456357138298,0.03434343434343434,-1.0
847,0.99,0.75,3.0,26.0,20.0,10.0,1.3500228695867496,-0.003906250000000111,0.0
848,0.99,0.75,3.0,26.0,20.0,10.0,1.3500228695867496,0.0039215686274509665,0.0
849,0.99,0.75,3.0,26.0,20.0,10.0,1.9552442782670678,0.00390625,-1.0
850,0.75,0.5008743107318878,3.0,26.0,50.0,10.0,1.2156244848435902,-0.0077821011673151474,0.0
851,0.99,0.75,3.0,26.0,20.0,10.0,2.8634324268314266,0.0039215686274509665,0.0
852,0.75,0.5,3.0,26.0,50.0,50.0,-0.46335144096771314,0.0,0.0
853,0.99,0.75,3.0,26.0,20.0,10.0,2.8634324268314266,0.00390625,0.0
854,0.75,0.5,3.0,26.0,50.0,50.0,0.32062149265623185,-0.011673151750972721,-1.0
855,0.75,0.75,3.0,26.0,50.0,10.0,3.1647485665466135,0.013779527559055094,0.0
856,0.75,0.5,3.0,26.0,50.0,50.0,1.604286278649228,0.0,0.0
857,0.75,0.5,6.0,26.0,50.0,50.0,1.3890017245079904,-0.021359223300970953,0.0
858,0.75,0.5,3.0,26.0,50.0,50.0,1.6970773464100397,0.011904761904761862,-1.0
859,0.75,0.5,3.0,26.0,50.0,50.0,1.69707734641004,0.0,-1.0
860,0.75,0.5,3.0,26.0,50.0,50.0,1.5303060310090817,0.009803921568627638,1.0
861,0.75,0.5,3.0,26.0,50.0,50.0,3.9285416321174313,0.009708737864077666,1.0
862,0.75,0.5,3.0,26.0,50.0,50.0,2.3513651604077292,-0.0038461538461539435,1.0
863,0.75,0.5,3.0,26.0,50.0,50.0,4.794542093479809,-0.019305019305019266,0.0
864,0.75,0.5777980387210846,3.0,26.0,50.0,41.0,3.3189807955787916,0.003937007874015741,1.0
865,0.75,0.5,3.0,26.0,50.0,50.0,2.154651358933464,0.0,0.0
866,0.75,0.5,3.0,26.0,50.0,50.0,3.9601597712842094,-0.019607843137254832,1.0
867,0.75,0.5,3.0,26.0,50.0,50.0,3.0161007484272986,0.020000000000000018,1.0
868,0.75,0.5,3.0,26.0,50.0,50.0,5.17274573722185,0.015686274509803866,1.0
869,0.75,0.5,3.0,26.0,50.0,50.0,3.4881445100075865,-0.013513513513513375,1.0
870,0.75,0.5,3.0,26.0,50.0,50.0,4.259492526667002,0.005870841487279677,1.0
871,0.75,0.5,7.0,26.0,50.0,50.0,4.464632727359251,-0.0019455252918287869,1.0
872,0.75,0.5,3.0,26.0,50.0,50.0,5.046560291390764,0.005847953216374213,1.0
873,0.75,0.5,3.0,26.0,50.0,50.0,5.6913406351100955,0.027131782945736482,1.0
874,0.75,0.5575115084648132,3.0,26.0,50.0,50.0,5.52969005734316,-0.0018867924528301883,1.0
875,0.75,0.5,3.0,26.0,50.0,50.0,6.06622706889506,-0.001890359168241873,1.0
876,0.75,0.5,3.0,26.0,50.0,50.0,5.559765152632629,-0.0018939393939395588,1.0
877,0.75,0.5,3.0,26.0,50.0,50.0,5.135027215219857,-0.015180265654648806,1.0
878,0.75,0.5,4.0,26.0,50.0,50.0,3.528483934335413,0.01156069364161838,0.0
879,0.75,0.5,3.0,26.0,50.0,50.0,3.39611770268904,-0.00952380952380949,1.0
880,0.75,0.5,3.0,26.0,50.0,50.0,5.5786814409533365,-0.013461538461538525,0.0
881,0.75,0.5,3.0,26.0,50.0,50.0,6.099496533273957,0.023391812865497075,1.0
882,0.75,0.5,3.0,26.0,50.0,50.0,4.025036196272009,-0.007619047619047636,0.0
883,0.75,0.5,3.0,26.0,50.0,50.0,2.178795467003673,0.0019193857965451588,1.0
884,0.75,0.5858978405594826,3.0,26.0,50.0,23.0,2.126745830242669,-0.009578544061302652,1.0
885,0.75,0.5,3.0,26.0,50.0,10.0,1.8873868920088366,0.01547388781431347,1.0
886,0.75,0.5,3.0,26.0,50.0,50.0,0.3553727322241662,-0.007619047619047636,-1.0
887,0.75,0.5,9.0,26.0,50.0,50.0,4.927406582078583,0.01343570057581589,0.0
888,0.75,0.5,3.0,26.0,50.0,50.0,0.7557338957748521,-0.005681818181818232,-1.0
889,0.75,0.5,4.0,26.0,50.0,50.0,2.0237979060025313,-0.01904761904761898,0.0
890,0.75,0.5,3.0,26.0,50.0,50.0,1.4255045567356004,0.003883495145631022,-1.0
891,0.75,0.5,3.0,26.0,50.0,50.0,2.5611126376674553,-0.013539651837524258,-1.0
892,0.75,0.5,4.0,26.0,50.0,50.0,2.158824924863248,0.021568627450980538,0.0
893,0.75,0.5,3.0,26.0,50.0,50.0,1.424808295279199,0.007677543186180413,0.0
894,0.75,0.5,6.0,26.0,50.0,50.0,7.023421653685474,0.0,1.0
895,0.75,0.5,3.0,26.0,50.0,50.0,1.884409526300916,0.003809523809523707,0.0
896,0.75,0.5,8.0,26.0,50.0,50.0,7.712628149581089,0.024667931688804767,1.0
897,0.75,0.5,3.0,26.0,50.0,50.0,0.8826465884169307,-0.009259259259259411,0.0
898,0.75,0.5,8.0,26.0,50.0,50.0,8.210707697290175,0.016822429906542258,1.0
899,0.75,0.5,6.0,26.0,50.0,50.0,6.5050407957013,-0.016544117647058987,1.0
900,0.75,0.5,3.0,26.0,50.0,50.0,1.0221033936560455,0.0,-1.0
901,0.75,0.5,6.0,26.0,50.0,50.0,6.597289138760826,0.0,1.0
902,0.75,0.5,3.0,26.0,50.0,50.0,1.0221033936560455,0.009345794392523477,0.0
903,0.75,0.5,5.0,26.0,50.0,50.0,2.088662421206219,-0.0185185185185186,0.0
904,0.75,0.5,3.0,26.0,50.0,50.0,4.198061360755455,0.026415094339622858,0.0
905,0.75,0.5,3.0,26.0,50.0,50.0,3.2716153848522436,0.007352941176470562,-1.0
906,0.75,0.5,3.0,26.0,50.0,50.0,5.34263986425021,-0.0036496350364964014,0.0
907,0.75,0.5,3.0,26.0,50.0,50.0,2.9524247673977375,0.03846153846153855,-1.0
908,0.75,0.5,3.0,26.0,50.0,50.0,2.9946052615903134,0.0017636684303350414,0.0
909,0.75,0.5,3.0,26.0,50.0,50.0,1.4450461434134283,-0.015845070422535135,0.0
910,0.75,0.5,3.0,26.0,50.0,50.0,2.928701745118684,-0.03756708407871201,-1.0
911,0.75,0.5,3.0,26.0,50.0,50.0,2.3615011752085326,0.013011152416356975,-1.0
912,0.75,0.5,3.0,26.0,50.0,50.0,2.5184661256655905,0.014678899082568808,-1.0
913,0.75,0.5,3.0,26.0,50.0,50.0,2.5901055608311894,0.001808318264014508,-1.0
914,0.75,0.5,5.0,26.0,50.0,50.0,3.483311360617843,0.0,0.0
915,0.75,0.5,3.0,26.0,50.0,50.0,1.6713131791488685,-0.0036101083032491488,-1.0
916,0.75,0.5,3.0,26.0,50.0,50.0,-1.1393432965614279,0.0126811594202898,-1.0
917,0.75,0.5,12.0,50.0,50.0,50.0,3.5672400523029015,-0.01073345259391767,1.0
918,0.75,0.5,8.0,26.0,50.0,50.0,2.9171349419149286,-0.009041591320072317,1.0
919,0.75,0.5,4.0,26.0,50.0,50.0,4.084585827806738,0.0,0.0
920,0.75,0.5,6.0,26.0,50.0,50.0,-0.6671840768637047,0.007299270072992581,0.0
921,0.75,0.5,10.0,42.0,50.0,50.0,1.8006570223641898,0.005434782608695787,1.0
922,0.75,0.5,8.0,26.0,50.0,50.0,1.8256568291944495,-0.027027027027026973,1.0
923,0.75,0.5,5.0,26.0,50.0,50.0,5.215293621646743,0.016666666666666607,0.0
924,0.75,0.5,3.0,26.0,50.0,50.0,-0.13661065563088678,-0.007285974499089298,-1.0
925,0.75,0.5,12.0,26.0,50.0,50.0,-1.8391715045658432,0.0,0.0
926,0.75,0.5,12.0,50.0,50.0,50.0,1.859486231495918,0.0183486238532109,0.0
927,0.75,0.5,8.0,26.0,50.0,50.0,0.2498513083524665,-0.014414414414414378,1.0
928,0.75,0.5,11.0,26.0,50.0,50.0,1.4983609460349054,0.00365630712979903,0.0
929,0.75,0.5,6.0,26.0,50.0,50.0,0.14975272552851576,-0.016393442622950838,1.0
930,0.75,0.5,12.0,35.0,50.0,50.0,-1.1687195812766022,-0.009259259259259411,0.0
931,0.75,0.5,10.0,46.0,50.0,50.0,2.3239946631252857,0.016822429906542258,0.0
932,0.75,0.5,7.0,26.0,50.0,50.0,0.4155941147465796,-0.03492647058823539,0.0
933,0.75,0.5,6.0,26.0,50.0,50.0,-2.287970601234941,-0.00952380952380949,0.0
934,0.75,0.5,12.0,50.0,50.0,50.0,0.28121749362687576,-0.0038461538461539435,0.0
935,0.75,0.5,11.0,26.0,50.0,50.0,0.36845925395566276,0.02316602316602312,0.0
936,0.75,0.5,4.0,26.0,50.0,50.0,0.388597857299121,0.007547169811320753,-1.0
937,0.99,0.75,3.0,26.0,20.0,10.0,1.4860597816598549,-0.016853932584269593,0.0
938,0.99,0.75,3.0,26.0,20.0,10.0,1.5272262633141924,0.0019047619047618536,1.0
939,0.75,0.5,11.0,26.0,50.0,50.0,-0.8478578352617124,-0.0019011406844106071,1.0
940,0.75,0.5,9.0,35.0,50.0,50.0,-0.41245118339150816,0.0019047619047618536,0.0
941,0.75,0.5,7.0,50.0,50.0,50.0,0.044066574194360476,-0.019011406844106404,1.0
942,0.75,0.5,5.0,41.0,50.0,50.0,-2.684306339750839,0.021317829457364157,1.0
943,0.99,0.75,3.0,50.0,20.0,10.0,0.7216520449308674,-0.011385199240986688,0.0
944,0.75,0.75,3.0,26.0,50.0,10.0,1.555045340112266,-0.0038387715930900956,0.0
945,0.99,0.75,3.0,26.0,20.0,10.0,1.6648978252847895,-0.005780346820809301,0.0
946,0.75,0.7225533202290535,3.0,26.0,50.0,10.0,1.8164485969464401,0.007751937984496138,1.0
947,0.75,0.6879541724920273,3.0,26.0,50.0,10.0,1.8164485969464401,-0.011538461538461608,0.0
948,0.75,0.5,3.0,26.0,50.0,50.0,0.27127673812419156,0.011673151750972943,1.0
949,0.75,0.5,4.0,26.0,50.0,50.0,2.150519837557025,0.013461538461538414,1.0
950,0.75,0.5,4.0,26.0,50.0,50.0,1.192051255610934,-0.024667931688804545,1.0
951,0.75,0.5,3.0,26.0,50.0,50.0,-0.10336220681301705,0.001945525291829009,0.0
952,0.75,0.5,3.0,26.0,50.0,50.0,3.054849356035743,-0.019417475728155442,0.0
953,0.75,0.5,4.0,26.0,50.0,50.0,0.9460019948077697,-0.001980198019801982,1.0
954,0.75,0.75,3.0,26.0,50.0,10.0,3.313576765507109,0.039682539682539764,0.0
955,0.75,0.5,3.0,26.0,50.0,50.0,-0.2019263684875989,-0.03053435114503822,1.0
956,0.75,0.5,3.0,26.0,50.0,50.0,1.0617020226294436,0.003937007874015741,1.0
957,0.75,0.5,7.0,26.0,50.0,50.0,0.6617469557856148,-0.03725490196078418,0.0
958,0.75,0.5,7.0,26.0,50.0,50.0,0.8283881542597176,0.004073319755600657,1.0
959,0.75,0.5,5.0,26.0,50.0,50.0,-0.7759714267195595,0.014198782961460488,0.0
960,0.75,0.5,12.0,50.0,50.0,50.0,2.3763343977315334,-0.019999999999999907,-1.0
961,0.75,0.5,5.0,26.0,50.0,50.0,-0.1275645527011124,0.048979591836734615,1.0
962,0.75,0.5,8.0,28.0,50.0,50.0,-1.3131619134082877,-0.0077821011673151474,1.0
963,0.75,0.5,8.0,50.0,50.0,50.0,-0.8366040805582602,0.009803921568627638,1.0
964,0.75,0.5,12.0,50.0,50.0,50.0,-2.4398671319086875,-0.009708737864077777,1.0
965,0.75,0.5,12.0,50.0,50.0,50.0,-1.8964675847732815,-0.009803921568627416,1.0
966,0.75,0.5,12.0,50.0,50.0,50.0,-1.83558988023508,0.0217821782178218,1.0
967,0.75,0.5,12.0,50.0,50.0,50.0,-2.1829005952500014,-0.011627906976744318,1.0
968,0.75,0.5,12.0,50.0,50.0,50.0,-2.1414136245538375,0.0,1.0
969,0.75,0.5,12.0,50.0,50.0,50.0,-1.4304846201909232,-0.0019607843137254832,1.0
970,0.75,0.5,12.0,50.0,50.0,50.0,-2.4164945686334818,0.0,1.0
971,0.75,0.5,12.0,50.0,50.0,50.0,-0.9022289999139255,0.01964636542239706,1.0
972,0.75,0.5,8.0,50.0,50.0,50.0,-0.9028530131615539,0.0019267822736031004,1.0
973,0.75,0.5,12.0,40.0,50.0,50.0,-1.193585820680629,-0.009615384615384581,1.0
974,0.75,0.5,12.0,47.0,50.0,50.0,-0.5990691473063541,0.01553398058252431,1.0
975,0.75,0.5,9.0,43.0,50.0,50.0,-0.36335247532411774,0.009560229445506607,1.0
976,0.75,0.5,8.0,27.0,50.0,50.0,1.557885113787517,0.0018939393939394478,1.0
977,0.75,0.5,10.0,26.0,50.0,50.0,0.9968049765458674,-0.001890359168241873,1.0
978,0.75,0.5064547806978226,3.0,26.0,50.0,10.0,2.7819974596355945,0.0037878787878786735,1.0
979,0.75,0.5,3.0,26.0,50.0,50.0,1.7644007059440523,0.007547169811320753,0.0
980,0.75,0.5,3.0,26.0,50.0,42.0,1.9636952180538807,-0.0074906367041198685,-1.0
981,0.75,0.5,3.0,26.0,50.0,50.0,3.6365953244167972,-0.009433962264150941,-1.0
982,0.75,0.5,3.0,26.0,50.0,50.0,3.2227259241067774,0.00952380952380949,-1.0
983,0.75,0.5,3.0,26.0,50.0,50.0,3.815380872547295,-0.02264150943396226,-1.0
984,0.75,0.5,3.0,26.0,50.0,50.0,2.909335074185328,0.02316602316602312,-1.0
985,0.75,0.5,5.0,26.0,50.0,50.0,2.984322599731857,-0.026415094339622636,0.0
986,0.75,0.5,3.0,26.0,50.0,50.0,2.2158355903928446,0.032945736434108586,-1.0
987,0.75,0.5,4.0,26.0,50.0,50.0,3.5435761654683904,0.0037523452157597337,0.0
988,0.75,0.5,3.0,26.0,50.0,50.0,2.427149499339731,-0.009345794392523366,-1.0
989,0.75,0.5,7.0,26.0,50.0,50.0,2.2912428393616615,-0.024528301886792447,0.0
990,0.75,0.5,6.0,26.0,50.0,50.0,3.4311615155999164,0.007736943907156624,1.0
